"subject","label","comment","abstract"
"http://dbpedia.org/resource/Round_Top","Round Top","Round Top is an extinct volcano in the Berkeley Hills, just east of Oakland, California. The peak lies entirely within the bounds of Contra Costa County. In 1936, the area surrounding the peak was established as Round Top Regional Park, one of the first three parks of the East Bay Regional Parks District. The park was renamed Sibley Volcanic Regional Preserve for the second president of the park district (1948 to 1958), Robert Sibley, shortly after his death in 1958.","Round Top is an extinct volcano in the Berkeley Hills, just east of Oakland, California. The peak lies entirely within the bounds of Contra Costa County. In 1936, the area surrounding the peak was established as Round Top Regional Park, one of the first three parks of the East Bay Regional Parks District. The park was renamed Sibley Volcanic Regional Preserve for the second president of the park district (1948 to 1958), Robert Sibley, shortly after his death in 1958."
"http://dbpedia.org/resource/Sawmill_Mountain","Sawmill Mountain","Sawmill Mountain is located on the county line between Kern and Ventura counties in California. The mountain is located in the Chumash Wilderness and its summit is the highest point in Kern County and the second highest in the Los Padres National Forest. Mount Pinos has an elevation of 8,847 feet (2,697 m) and tops Sawmill mountain as the highest in Ventura County by 29 feet.","Sawmill Mountain is located on the county line between Kern and Ventura counties in California. The mountain is located in the Chumash Wilderness and its summit is the highest point in Kern County and the second highest in the Los Padres National Forest. Mount Pinos has an elevation of 8,847 feet (2,697 m) and tops Sawmill mountain as the highest in Ventura County by 29 feet."
"http://dbpedia.org/resource/Smith_Mountain_(Death_Valley)","Smith Mountain (Death Valley)","Smith Mountain, 5,915 feet (1,803 m), is a peak in the Black Mountains of the Amargosa Range in Death Valley National Park in California.It is named after Francis Marion ""Borax"" Smith, of the local Pacific Coast Borax Company enterprise.","Smith Mountain, 5,915 feet (1,803 m), is a peak in the Black Mountains of the Amargosa Range in Death Valley National Park in California. It is named after Francis Marion ""Borax"" Smith, of the local Pacific Coast Borax Company enterprise."
"http://dbpedia.org/resource/University_Peak_(California)","University Peak (California)","University Peak is a thirteener in the Sierra Nevada. It is named for the University of California. It is on the Sierra crest between Mount Gould to the north, and Mount Bradley to the south. It lies partly in Tulare County and partly in Inyo County. Its west side is in Kings Canyon National Park while the east face is in the John Muir Wilderness.","University Peak is a thirteener in the Sierra Nevada. It is named for the University of California. It is on the Sierra crest between Mount Gould to the north, and Mount Bradley to the south. It lies partly in Tulare County and partly in Inyo County. Its west side is in Kings Canyon National Park while the east face is in the John Muir Wilderness. The nearest trailhead to University Peak is Onion Valley. The least technical route to its summit is an off-trail hike up the south slopes. It offers a variety of other routes from easy scrambles to rock climbing. The more challenging routes led the Sierra Club's Sierra Peaks Section to list University as a Mountaineers's Peak."
"http://dbpedia.org/resource/Ventana_Double_Cone","Ventana Double Cone","The Ventana Double Cone is a prominent twin mountain top located in the northern part of the Ventana Wilderness of the Los Padres National Forest. It is a popular hiking destination.","The Ventana Double Cone is a prominent twin mountain top located in the northern part of the Ventana Wilderness of the Los Padres National Forest. It is a popular hiking destination."
"http://dbpedia.org/resource/Butte_County_High_Point,_California","Butte County High Point, California","The Butte County High Point is on an unnamed mountain ridge located on the boundary between Butte and Plumas counties in the Sierra Nevada of California.The ridge, located close to Lost Lake and Humboldt Peak, has an elevation of about 7,124+ feet (2,171+ m) at the county line. The ridge is in Lassen National Forest and within about 700 feet (200 m) of the Pacific Crest Trail. Due to its elevation the ridge receives considerable snowfall during the winter.","The Butte County High Point is on an unnamed mountain ridge located on the boundary between Butte and Plumas counties in the Sierra Nevada of California. The ridge, located close to Lost Lake and Humboldt Peak, has an elevation of about 7,124+ feet (2,171+ m) at the county line. The ridge is in Lassen National Forest and within about 700 feet (200 m) of the Pacific Crest Trail. Due to its elevation the ridge receives considerable snowfall during the winter."
"http://dbpedia.org/resource/Carpenter_Hill","Carpenter Hill","Carpenter Hill is a hill located in the eastern Sacramento Valley-Sierra Nevada foothills region of California. The hill, located within the city limits of Folsom, near the Sacramento-El Dorado county line and north of U.S. Route 50, rises to an elevation of 828 feet (252 m). Despite its low elevation, the hill is the county highpoint of Sacramento County and thus the summit offers expansive views of the Central Valley.","Carpenter Hill is a hill located in the eastern Sacramento Valley-Sierra Nevada foothills region of California. The hill, located within the city limits of Folsom, near the Sacramento-El Dorado county line and north of U.S. Route 50, rises to an elevation of 828 feet (252 m). Despite its low elevation, the hill is the county highpoint of Sacramento County and thus the summit offers expansive views of the Central Valley. It is the lowest highpoint of any county in California, lower than second-place San Francisco County's Mount Davidson by about 97 feet (30 m). Several antennas and towers stand on Carpenter Hill's grassy summit. The low elevation of the hill means snow rarely falls on its summit."
"http://dbpedia.org/resource/Corral_Ridge","Corral Ridge","Corral Ridge or Corral Hollow Hill, a minor summit in the Sierra Nevada, is the highest point in Calaveras County. It stands nearly 4,000 feet (1,200 m) above the North Fork of the Mokelumne River. Located near the Alpine county line, it is east of the Salt Springs Reservoir and west of the town of Bear Valley.Due to its high elevation much of the precipitation that the summit receives is in the form of snow.","Corral Ridge or Corral Hollow Hill, a minor summit in the Sierra Nevada, is the highest point in Calaveras County. It stands nearly 4,000 feet (1,200 m) above the North Fork of the Mokelumne River. Located near the Alpine county line, it is east of the Salt Springs Reservoir and west of the town of Bear Valley. Due to its high elevation much of the precipitation that the summit receives is in the form of snow."
"http://dbpedia.org/resource/Eureka_Peak_(California)","Eureka Peak (California)","Eureka Peak is a mountain in the Black Rock Canyon region of Joshua Tree National Park in the U.S. state of California. The peak is the 4th highest summit in the park after Quail Mountain, Queen Mountain and Inspiration Peak. The Eureka Peak Road, an unpaved dirt road, leads up to the summit from Upper Covington Flat and is drivable by 4-wheel drive vehicles under suitable conditions. Mountain biking is also very popular on this peak.An alternative route, the Eureka Peak Trail, branches off the California Riding and Hiking Trail and ascends the peak from the north.","Eureka Peak is a mountain in the Black Rock Canyon region of Joshua Tree National Park in the U.S. state of California. The peak is the 4th highest summit in the park after Quail Mountain, Queen Mountain and Inspiration Peak. The Eureka Peak Road, an unpaved dirt road, leads up to the summit from Upper Covington Flat and is drivable by 4-wheel drive vehicles under suitable conditions. Mountain biking is also very popular on this peak. An alternative route, the Eureka Peak Trail, branches off the California Riding and Hiking Trail and ascends the peak from the north. The upper slopes of the mountain may occasionally see snow in winter."
"http://dbpedia.org/resource/Florence_Peak_(California)","Florence Peak (California)","Florence Peak is a mountain located in the southern Sierra Nevada of California. It marks the southern border of Sequoia National Park and the northern border of the Golden Trout Wilderness in the Inyo National Forest.The peak rises to an elevation of 12,438 feet (3,791 m), making it one of the highest mountains south of Mount Whitney.","Florence Peak is a mountain located in the southern Sierra Nevada of California. It marks the southern border of Sequoia National Park and the northern border of the Golden Trout Wilderness in the Inyo National Forest. The peak rises to an elevation of 12,438 feet (3,791 m), making it one of the highest mountains south of Mount Whitney."
"http://dbpedia.org/resource/Tri_Peaks_(Santa_Monica_Mountains)","Tri Peaks (Santa Monica Mountains)","Tri Peaks is, after Sandstone Peak, one of the highest points in the Santa Monica Mountains with an elevation of 3,009 feet (917 m).","Tri Peaks is, after Sandstone Peak, one of the highest points in the Santa Monica Mountains with an elevation of 3,009 feet (917 m)."
"http://dbpedia.org/resource/Edgehill_Mountain","Edgehill Mountain","Edgehill Mountain is one of the 46 hills of the City and County of San Francisco, California, located in the United States of America.This hill is part of a western greenbelt that connects Mount Davidson, Hawk Hill, Twin Peaks, and the area around Laguna Honda Reservoir, which all run on the crest of a ridge of hill tops through the center of the city. The neighborhood surrounding the hill boasts a small park by the same name.","Edgehill Mountain is one of the 46 hills of the City and County of San Francisco, California, located in the United States of America. This hill is part of a western greenbelt that connects Mount Davidson, Hawk Hill, Twin Peaks, and the area around Laguna Honda Reservoir, which all run on the crest of a ridge of hill tops through the center of the city. The neighborhood surrounding the hill boasts a small park by the same name."
"http://dbpedia.org/resource/Whale_Mountain_(San_Diego_County,_California)","Whale Mountain (San Diego County, California)","Whale Mountain is a 3,043-foot (928 m), summit in the northwestern Cuyamaca Mountains, in San Diego County, California. It is located between Ramona, and Santa Ysabel, near Ballena Valley.Ballena takes its name from the mountain, ballena being Spanish for whale. The Spanish name was the equivalent of the Ipai word ipank that also means whale and that was their name for the mountain.","Whale Mountain is a 3,043-foot (928 m), summit in the northwestern Cuyamaca Mountains, in San Diego County, California. It is located between Ramona, and Santa Ysabel, near Ballena Valley. Ballena takes its name from the mountain, ballena being Spanish for whale. The Spanish name was the equivalent of the Ipai word ipank that also means whale and that was their name for the mountain."
"http://dbpedia.org/resource/El_Cajon_Mountain","El Cajon Mountain","El Cajon Mountain, commonly known as El Capitan or El cap, is a mountain in the Cuyamaca Mountains, and prominent natural landmark in the East County of San Diego.","El Cajon Mountain, commonly known as El Capitan or El cap, is a mountain in the Cuyamaca Mountains, and prominent natural landmark in the East County of San Diego."
"http://dbpedia.org/resource/Hawk_Hill_(California)","Hawk Hill (California)","Hawk Hill is a 923-foot (281 m) peak in the Marin Headlands, just north of the Golden Gate Bridge and across the Golden Gate strait from San Francisco, California. The hill is within the Golden Gate National Recreation Area.Volunteers with the Golden Gate Raptor Observatory count and track this fall migration using bird-banding and radio-tracking techniques, all in cooperation with the National Park Service.","Hawk Hill is a 923-foot (281 m) peak in the Marin Headlands, just north of the Golden Gate Bridge and across the Golden Gate strait from San Francisco, California. The hill is within the Golden Gate National Recreation Area. It is the lookout point for the largest known flight of diurnal raptors in the Pacific states. Each autumn, from August into December, tens of thousands of hawks, kites, falcons, eagles, vultures, osprey, and harriers are funneled by the peninsular shape of Marin County into the headlands. Hawks avoid flight over water since warm thermals that provide lift are rare. Abundant populations of small mammals protected by the park are one resource that helps maintain the large number of visiting raptors in the Headlands during the fall, but the strong onshore winds hitting the hills of the Headlands provide cold updrafts and hot late summer days provide warm thermals that allow these birds to fly more efficiently. Volunteers with the Golden Gate Raptor Observatory count and track this fall migration using bird-banding and radio-tracking techniques, all in cooperation with the National Park Service."
"http://dbpedia.org/resource/Middle_Mountain","Middle Mountain","Middle Mountain is a mountain in the Sierra Nevada mountain range to the west of Lake Tahoe in the Desolation Wilderness in El Dorado County, California.","Middle Mountain is a mountain in the Sierra Nevada mountain range to the west of Lake Tahoe in the Desolation Wilderness in El Dorado County, California."
"http://dbpedia.org/resource/Mount_Ansel_Adams","Mount Ansel Adams","Mount Ansel Adams is a peak in the Sierra Nevada of California. The summit is in Yosemite National Park near the park's eastern boundary. It lies 0.8 miles (1.3 km) northeast of Foerster Peak and 1.3 miles (2.1 km) west-southwest of Electra Peak at the head of the Lyell Fork of the Merced River. It was named in 1985 for Ansel Adams, the preeminent landscape photographer, conservationist, and member of the Board of Directors of the Sierra Club, a role he maintained for 37 years.","Mount Ansel Adams is a peak in the Sierra Nevada of California. The summit is in Yosemite National Park near the park's eastern boundary. It lies 0.8 miles (1.3 km) northeast of Foerster Peak and 1.3 miles (2.1 km) west-southwest of Electra Peak at the head of the Lyell Fork of the Merced River. It was named in 1985 for Ansel Adams, the preeminent landscape photographer, conservationist, and member of the Board of Directors of the Sierra Club, a role he maintained for 37 years."
"http://dbpedia.org/resource/Mount_Hopkins_(California)","Mount Hopkins (California)","Mount Hopkins is in the John Muir Wilderness north of Kings Canyon National Park. It is one of four peaks that surround Pioneer Basin, 1.4 miles (2.3 km) south-southeast of Mount Crocker, 2 miles (3.2 km) west-southwest of Mount Huntington and 2 miles (3.2 km) southwest of Mount Stanford. The mountain was named for Mark Hopkins, one of the builders of the Central Pacific Railroad.","Mount Hopkins is in the John Muir Wilderness north of Kings Canyon National Park. It is one of four peaks that surround Pioneer Basin, 1.4 miles (2.3 km) south-southeast of Mount Crocker, 2 miles (3.2 km) west-southwest of Mount Huntington and 2 miles (3.2 km) southwest of Mount Stanford. The mountain was named for Mark Hopkins, one of the builders of the Central Pacific Railroad."
"http://dbpedia.org/resource/Mount_Mills_(California)","Mount Mills (California)","Mount Mills is a Thirteener and California 4000 meter peak, on the Sierra Crest, north of Mount Abbot and south of Mono Pass in the Sierra Nevada.The mountain is located within the John Muir Wilderness area. The 13,457 feet (4,102 m) summit marks the boundary between northwestern Inyo County and eastern Fresno County.The Mono Recesses are to the west of Mount Mills.","Mount Mills is a Thirteener and California 4000 meter peak, on the Sierra Crest, north of Mount Abbot and south of Mono Pass in the Sierra Nevada. The mountain is located within the John Muir Wilderness area. The 13,457 feet (4,102 m) summit marks the boundary between northwestern Inyo County and eastern Fresno County. The Mono Recesses are to the west of Mount Mills."
"http://dbpedia.org/resource/Mount_Morgan_(Inyo_County,_California)","Mount Morgan (Inyo County, California)","Mount Morgan is a mountain located in northwestern Inyo County, California, in the John Muir Wilderness of the Inyo National Forest.","Mount Morgan is a mountain located in northwestern Inyo County, California, in the John Muir Wilderness of the Inyo National Forest."
"http://dbpedia.org/resource/Mount_Morgan_(Mono_County,_California)","Mount Morgan (Mono County, California)","Mount Morgan is a highest point on Nevahbe Ridge in the Sherwin Range of the Sierra Nevada. It lies in Mono County, California, between McGee Canyon and Hilton Lakes. The mountain is in the John Muir Wilderness Area in the Inyo National Forest.","Mount Morgan is a highest point on Nevahbe Ridge in the Sherwin Range of the Sierra Nevada. It lies in Mono County, California, between McGee Canyon and Hilton Lakes. The mountain is in the John Muir Wilderness Area in the Inyo National Forest."
"http://dbpedia.org/resource/Mount_Tamalpais","Mount Tamalpais","Mount Tamalpais (/tæməlˈpaɪ.ᵻs/; known locally as Mount Tam) is a peak in Marin County, California, United States, often considered symbolic of Marin County. Much of Mount Tamalpais is protected within public lands such as Mount Tamalpais State Park, the Marin Municipal Water District watershed, and National Park Service land, such as Muir Woods.","Mount Tamalpais (/tæməlˈpaɪ.ᵻs/; known locally as Mount Tam) is a peak in Marin County, California, United States, often considered symbolic of Marin County. Much of Mount Tamalpais is protected within public lands such as Mount Tamalpais State Park, the Marin Municipal Water District watershed, and National Park Service land, such as Muir Woods."
"http://dbpedia.org/resource/Mount_Pluto,_California","Mount Pluto, California","Mount Pluto is an extinct volcano in the Granite Chief Range near Lake Tahoe, California. The volcano erupted approximately 2 million years ago producing lava and mudflows that dammed Lake Tahoe. The Northstar California ski resort covers part of the 8,617 ft (2,626 m) high peak.","Mount Pluto is an extinct volcano in the Granite Chief Range near Lake Tahoe, California. The volcano erupted approximately 2 million years ago producing lava and mudflows that dammed Lake Tahoe. The Northstar California ski resort covers part of the 8,617 ft (2,626 m) high peak."
"http://dbpedia.org/resource/Eagle_Peak_(California)","Eagle Peak (California)","Eagle Peak is located in the Warner Mountains in Modoc County, California. The area is protected in the South Warner Wilderness on the Modoc National Forest. The summit is the highest point in the Warner Mountains and Modoc County. Much of the precipitation that falls on Eagle Peak is snow due to the high elevation of the mountain.","Eagle Peak is located in the Warner Mountains in Modoc County, California. The area is protected in the South Warner Wilderness on the Modoc National Forest. The summit is the highest point in the Warner Mountains and Modoc County. Much of the precipitation that falls on Eagle Peak is snow due to the high elevation of the mountain."
"http://dbpedia.org/resource/Glass_Mountain_(California)","Glass Mountain (California)","Glass Mountain, on the Inyo National Forest, is one of the tallest peaks in Mono County, California. The peak lies 20 miles (32 km) southeast of the shoreline of Mono Lake and is the highest point on the four mile long sinuous Glass Mountain Ridge.The Glass Mountain Ridge forms the northeast boundary of Long Valley Caldera. It consists of a sequence of lava domes, flows, and welded pyroclastic flows of rhyolite composition that were erupted between 2.1 and 0.8 million years ago.Obsidian, a naturally occurring volcanic glass, can be found on the mountain.","Glass Mountain, on the Inyo National Forest, is one of the tallest peaks in Mono County, California. The peak lies 20 miles (32 km) southeast of the shoreline of Mono Lake and is the highest point on the four mile long sinuous Glass Mountain Ridge. The Glass Mountain Ridge forms the northeast boundary of Long Valley Caldera. It consists of a sequence of lava domes, flows, and welded pyroclastic flows of rhyolite composition that were erupted between 2.1 and 0.8 million years ago. Obsidian, a naturally occurring volcanic glass, can be found on the mountain."
"http://dbpedia.org/resource/Ruby_Peak_(California)","Ruby Peak (California)","Ruby Peak is a thirteener on the Sierra Crest, north of Mount Mills. It is in the John Muir Wilderness and on the boundary between the Sierra National Forest and the Inyo National Forest. The eastern slope drains into Rock Creek which feeds the Owens River while the western slopes drains in Mono Creek which feeds the South Fork of the San Joaquin River.","Ruby Peak is a thirteener on the Sierra Crest, north of Mount Mills. It is in the John Muir Wilderness and on the boundary between the Sierra National Forest and the Inyo National Forest. The eastern slope drains into Rock Creek which feeds the Owens River while the western slopes drains in Mono Creek which feeds the South Fork of the San Joaquin River."
"http://dbpedia.org/resource/Saddle_Peak_(California)","Saddle Peak (California)","Saddle Peak is a mountain located in the Santa Monica Mountains between Malibu and Calabasas. The summit is accessible via the Backbone Trail. There is also a feeder trail to the top from near the top of Stunt Road (just 1 block below the ridge intersection with Scheuren Road at the viewpoint) maintained by the Santa Monica Mountains Conservancy. And there is an informal trail up the bottom East nose of the massif right across the intersection from the Scheuren Viewpoint. This latter trail passes around a watertower and eventually joins the main trails near the top.","Saddle Peak is a mountain located in the Santa Monica Mountains between Malibu and Calabasas. The summit is accessible via the Backbone Trail. There is also a feeder trail to the top from near the top of Stunt Road (just 1 block below the ridge intersection with Scheuren Road at the viewpoint) maintained by the Santa Monica Mountains Conservancy. And there is an informal trail up the bottom East nose of the massif right across the intersection from the Scheuren Viewpoint. This latter trail passes around a watertower and eventually joins the main trails near the top. Vegetation is sparse on the peak; dwarf forest and chapparal on the approaches, scrub and grassy at the top. Some oaks at lower elevations. The true summit is the SouthEastern hummock, much degraded. Views from here are of the Pacific Ocean to the West, and other ridges and peaks of the Santa Monica Mountains to the East and West. There is a second summit reached by private road, to the Northwest, with a wire-fenced compound of numerous radio relay towers. At the far end beyond the compound is a house site foundation in disrepair. This slope burned in 1989. Beyond and below that is a private road back down to Stunt Road, with private residences below.There are occasionally rattlesnakes on the SMMC trail."
"http://dbpedia.org/resource/Bell_Mountain_(Riverside_County,_California)","Bell Mountain (Riverside County, California)","Bell Mountain is a mountain in the Paloma Valley southeast of Sun City in Riverside County, California.","Bell Mountain is a mountain in the Paloma Valley southeast of Sun City in Riverside County, California."
"http://dbpedia.org/resource/Exchange_Peak","Exchange Peak","Exchange Peak is, after Sandstone Peak and with Tri-Peaks, one of the highest points in the Santa Monica Mountains with an elevation of 2,953 feet (900 m).","Exchange Peak is, after Sandstone Peak and with Tri-Peaks, one of the highest points in the Santa Monica Mountains with an elevation of 2,953 feet (900 m)."
"http://dbpedia.org/resource/Brown_Peak_(Kern_County,_California)","Brown Peak (Kern County, California)","Brown Peak is a peak located in Kern County, California. The peak is located on King Solomons Ridge at the head of Haight Canyon, 2.1 miles (3.4 km) southwest of Liebel Peak and 12.5 miles (20 km) north of Loraine, California in Sequoia National Forest.Brown Peak is named for Charlie Brown, a miner who lived in the area during the early 1900s.","Brown Peak is a peak located in Kern County, California. The peak is located on King Solomons Ridge at the head of Haight Canyon, 2.1 miles (3.4 km) southwest of Liebel Peak and 12.5 miles (20 km) north of Loraine, California in Sequoia National Forest. Brown Peak is named for Charlie Brown, a miner who lived in the area during the early 1900s."
"http://dbpedia.org/resource/Cathedral_Peak_(California)","Cathedral Peak (California)","Cathedral Peak is part of the Cathedral Range, a mountain range in the south-central portion of Yosemite National Park in eastern Mariposa and Tuolumne Counties. The range is an offshoot of the Sierra Nevada. The peak which lends its name to the range derives its name from its cathedral-shaped peak, which was formed by glacial activity: the peak remained uneroded above the glaciers in the Pleistocene.","Cathedral Peak is part of the Cathedral Range, a mountain range in the south-central portion of Yosemite National Park in eastern Mariposa and Tuolumne Counties. The range is an offshoot of the Sierra Nevada. The peak which lends its name to the range derives its name from its cathedral-shaped peak, which was formed by glacial activity: the peak remained uneroded above the glaciers in the Pleistocene."
"http://dbpedia.org/resource/Chaos_Crags","Chaos Crags","Chaos Crags is the youngest group of lava domes in Lassen Volcanic National Park, California, having been formed as five dacite domes 1,100-1,000 years ago. The cluster of domes is located north of Lassen Peak.From the base of the crags and extending toward the northwest corner of the park is Chaos Jumbles, a cold rock avalanche which undermined Chaos Crags' northwest slope 300 years ago. Riding on a cushion of compressed air (see sturzstrom), the rock debris traveled at about 100 miles per hour (160 km/h), flattened the forest before it, and dammed Manzanita Creek, forming Manzanita Lake.","Chaos Crags is the youngest group of lava domes in Lassen Volcanic National Park, California, having been formed as five dacite domes 1,100-1,000 years ago. The cluster of domes is located north of Lassen Peak. From the base of the crags and extending toward the northwest corner of the park is Chaos Jumbles, a cold rock avalanche which undermined Chaos Crags' northwest slope 300 years ago. Riding on a cushion of compressed air (see sturzstrom), the rock debris traveled at about 100 miles per hour (160 km/h), flattened the forest before it, and dammed Manzanita Creek, forming Manzanita Lake. In 1974 the National Park Service took the advice of the USGS and closed the visitor center and accommodations at Manzanita Lake. The USGS stated that these buildings would be in the way of a rockslide from Chaos Crags if an earthquake or volcanic eruption occurred in the area. In 2011, twenty prefab cabins were reinstalled in the Manzanita Lake Campground. It had been determined in the 1980s that the rockslide danger had been overstated by the USGS, and therefore, the cabins were reintroduced to the park for nightly rental."
"http://dbpedia.org/resource/Cinder_Cone_and_the_Fantastic_Lava_Beds","Cinder Cone and the Fantastic Lava Beds","Cinder Cone is a cinder cone volcano in Lassen Volcanic National Park (located in Northern California in the United States). It is located about 10 miles (16 km) northeast of Lassen Peak and provides an excellent view of Brokeoff Mountain, Lassen Peak, and Chaos Crags.","Cinder Cone is a cinder cone volcano in Lassen Volcanic National Park (located in Northern California in the United States). It is located about 10 miles (16 km) northeast of Lassen Peak and provides an excellent view of Brokeoff Mountain, Lassen Peak, and Chaos Crags. The cone was built to a height of 750 feet (230 m) above the surrounding area and spread ash over 30 square miles (78 km2). Then, like many cinder cones, it was snuffed out when several basalt lava flows erupted from its base. These flows, called the Fantastic Lava Beds, spread northeast and southwest, and dammed creeks, first creating Snag Lake on the south and then Butte Lake to the north. Butte Lake is fed by water from Snag Lake seeping through the lava beds. Nobles Emigrant Trail goes around Snag Lake and follows the edge of the lava beds. Its age has been controversial since the 1870s, when many people thought it was only a few decades old. Later, the cone and associated lava flows were thought to have formed about 1700 or during a 300-year- long series of eruptions ending in 1851. Recent studies by U.S. Geological Survey (USGS) scientists, working in cooperation with the National Park Service to better understand volcano hazards in the Lassen area, have firmly established that Cinder Cone was formed during two eruptions that occurred in the 1650s."
"http://dbpedia.org/resource/Fresno_Dome","Fresno Dome","Fresno Dome is a dominant granite dome rising in isolation above the forest of Soquel Meadow in the Sierra National Forest in Madera County, California.The dome as known to the Mono Indians as ""the greeting place"" (""wah-me-yelo""). John Muir encountered Fresno Dome, calling it ""Wamello"", in the 1870s, and used its summit to locate Fresno Grove (now known as Nelder Grove).It is accessible by a trailhead which is a three-mile drive from the Sierra Vista Scenic Byway (part of the National Scenic Byway system). The nearest town is Bass Lake, California, 9.1 miles (14.6 km) to the south.","Fresno Dome is a dominant granite dome rising in isolation above the forest of Soquel Meadow in the Sierra National Forest in Madera County, California. The dome as known to the Mono Indians as ""the greeting place"" (""wah-me-yelo""). John Muir encountered Fresno Dome, calling it ""Wamello"", in the 1870s, and used its summit to locate Fresno Grove (now known as Nelder Grove). It is accessible by a trailhead which is a three-mile drive from the Sierra Vista Scenic Byway (part of the National Scenic Byway system). The nearest town is Bass Lake, California, 9.1 miles (14.6 km) to the south. At its base, sits the Fresno Dome campground, a backwoods campground accessible only by jeep trails. The campground is a favorite spot for deer hunters and is largely empty other than during deer season. The dome offers several technical free climbs rated class 5 or better., with ""South Pillar"" rated at 5.7."
"http://dbpedia.org/resource/Lembert_Dome","Lembert Dome","Lembert Dome is a granite dome rock formation in Yosemite National Park in the US state of California. The dome soars 800 feet (240 m) above Tuolumne Meadows and the Tuolumne River and can be hiked starting at the Tioga Road in the heart of Tuolumne Meadows, 8 miles (13 km) west of the Tioga Pass Entrance to Yosemite National Park.Lembert Dome was named for Jean Baptiste Lembert, sometimes mistakenly referred to as John Lambert, who took up a homestead in a section of Tuolumne Meadows in 1865. By 1879 the Wheeler Survey referred to it as Soda Springs Dome. John Muir called it Glacier Rock.","Lembert Dome is a granite dome rock formation in Yosemite National Park in the US state of California. The dome soars 800 feet (240 m) above Tuolumne Meadows and the Tuolumne River and can be hiked starting at the Tioga Road in the heart of Tuolumne Meadows, 8 miles (13 km) west of the Tioga Pass Entrance to Yosemite National Park. Lembert Dome was named for Jean Baptiste Lembert, sometimes mistakenly referred to as John Lambert, who took up a homestead in a section of Tuolumne Meadows in 1865. By 1879 the Wheeler Survey referred to it as Soda Springs Dome. John Muir called it Glacier Rock. Rock climbers can scale the face from the parking lot just off the Tioga Road, but hikers can simply walk up the back side or take the challenging steeper trek up the face starting from just east of the parking lot. Many technical free climbing routes have been put up."
"http://dbpedia.org/resource/Mammoth_Mountain","Mammoth Mountain","Mammoth Mountain is a lava dome complex west of the town of Mammoth Lakes, California, in the Inyo National Forest of Madera and Mono Counties. It is home to a large ski area on the Mono County side.Mammoth Mountain was formed in a series of eruptions that ended 57,000 years ago. However, Mammoth still produces hazardous volcanic gases that kill trees and caused ski patroller fatalities in 2006.","Mammoth Mountain is a lava dome complex west of the town of Mammoth Lakes, California, in the Inyo National Forest of Madera and Mono Counties. It is home to a large ski area on the Mono County side. Mammoth Mountain was formed in a series of eruptions that ended 57,000 years ago. However, Mammoth still produces hazardous volcanic gases that kill trees and caused ski patroller fatalities in 2006."
"http://dbpedia.org/resource/Mount_Gibbs","Mount Gibbs","Mount Gibbs is located in the Sierra Nevada Mountains of the U.S. state of California, 2.6 miles (4 km) south of Mount Dana. The mountain was named after Oliver Gibbs, a professor at Harvard University and friend of Josiah Whitney. Its peak lies on the boundary between Yosemite National Park and Inyo National Forest.","Mount Gibbs is located in the Sierra Nevada Mountains of the U.S. state of California, 2.6 miles (4 km) south of Mount Dana. The mountain was named after Oliver Gibbs, a professor at Harvard University and friend of Josiah Whitney. Its peak lies on the boundary between Yosemite National Park and Inyo National Forest. The peak is accessible either from the west, starting at Tioga Pass Road, or from the east, via Bloody Canyon from the trailhead at Walker Lake. (Overnight camping is not permitted on the western side of the mountain, which is part of the protected watershed of Dana Meadows and Tioga Pass.) In the summer the mountain has only patchy snow, on the northern slope. The easiest ascent is via the ridge extending west from the peak; there is a steep section of loose, unstable rocks, leading to the gentle ridge that forms the top of the mountain. Although the top is above the tree line, there is some sparse plant life, including wildflowers. The view of Mono Lake from the summit is partially obstructed by an outcropping to the northeast."
