name,locType,longitude,latitude,closest_to,blogLinks,src,dest,address,srcLoc,destLoc
kettleman,hamlet,-121.2436738,38.1163906,anaheim,https://www.yelp.com/topic/san-francisco-place-to-eat-off-i-5-between-la-and-sf,anaheim,san francisco,"Kettleman, San Joaquin County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
chandler,city,-111.8408488,33.3067132,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Chandler, Maricopa County, Arizona, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
kumeyaay,national_park,-116.542788900569,32.96709435,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Kumeyaay Soapstone Cultural Preserve, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
point lobos,service,-121.946368069847,36.5157454,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Point Lobos, Carmel Highlands, Monterey County, California, 93921, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san ysidro,suburb,-117.0430812,32.5520013,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Ysidro, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
big sur coast,service,-121.7866345,36.2511432,anaheim,https://www.tripadvisor.co.uk/ShowTopic-g32655-i61-k5301561-Between_Los_Angels_and_San_Francisco_where_should_I_stop-Los_Angeles_California.html,anaheim,san francisco,"Coast Ridge Road, Big Sur, Monterey County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
point loma-ocean beach,school,-117.2544814,32.7444942,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Ocean Beach Elementary School, Ocean Front Street, San Diego, San Diego County, California, 92107, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
kettner blvd,secondary,-117.1698529,32.725143,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Kettner Boulevard, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
clairemont mesa,secondary,-117.205592,32.8277651,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Clairemont Mesa Boulevard, Pacific Beach, San Diego, San Diego County, California, 92117, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
mission beach-pacific beach,suburb,-117.2403182,32.7978268,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Pacific Beach, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific beach,suburb,-117.2403182,32.7978268,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Pacific Beach, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego maritime museum,museum,-117.1738105,32.7209274,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Maritime Museum of San Diego, North Harbor Drive, Hillcrest, San Diego, San Diego County, California, 92106, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego zoo safari park,zoo,-116.995039439834,33.096694,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Diego Zoo Safari Park, 15500, San Pasqual Valley Road, San Diego, San Diego County, California, 92025, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego county,administrative,-116.7706276,32.9637838,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
gila bend,administrative,-112.7168238,32.9478267,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Gila Bend, Maricopa County, Arizona, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
los angelino,suburb,-118.2547964,34.0702889,anaheim,https://www.quora.com/What-are-some-good-places-to-stop-when-driving-with-children-on-I-5-from-San-Francisco-to-LA-and-back,anaheim,san francisco,"Angelino Heights, LA, Los Angeles County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san francisco bay area,region,-122.3558472,37.7884969,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Francisco Bay Area, SF, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san francisco bay area,region,-122.3558472,37.7884969,anaheim,https://www.quora.com/What-are-some-good-places-to-stop-when-driving-with-children-on-I-5-from-San-Francisco-to-LA-and-back,anaheim,san francisco,"San Francisco Bay Area, SF, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
disneyland,theme_park,-117.91971186569,33.8136367,anaheim,https://answers.yahoo.com/question/index?qid=20110704001839AA1na4x,anaheim,san francisco,"DL, 1313, South Harbor Boulevard, Anaheim Resort District, Anaheim, Orange County, California, 92805, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
avila beach,hamlet,-120.7318417,35.1799752,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Avila Beach, San Luis Obispo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
balboa park-hillcrest,park,-117.146580648446,32.7310521,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Balboa Park, Plaza de Balboa, North Park, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
inland san diego county,cycleway,-117.0913462,33.119939,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Inland Rail Trail, Escondido, San Diego County, California, 92025, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
santa cruz-great,meadow,-122.058161756262,36.98921235,anaheim,http://www.trippy.com/question/California-Where-to-stay-half-way-between-S-F--and-L-A,anaheim,san francisco,"Great Meadow, University of California Santa Cruz, Santa Cruz, Santa Cruz County, California, 95064, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
las vegas,city,-115.1492249,36.1662859,anaheim,https://www.tripadvisor.com/ShowUserReviews-g32037-d627479-r51783537-SpringHill_Suites_Bakersfield-Bakersfield_California.html,anaheim,san francisco,"Las Vegas, Clark County, Nevada, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
las vegas,city,-115.1492249,36.1662859,anaheim,https://www.quora.com/What-are-some-good-places-to-stop-when-driving-with-children-on-I-5-from-San-Francisco-to-LA-and-back,anaheim,san francisco,"Las Vegas, Clark County, Nevada, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
las vegas,city,-115.1492249,36.1662859,anaheim,https://www.tripit.com/blog/2016/01/california-driving-distances-and-times.html,anaheim,san francisco,"Las Vegas, Clark County, Nevada, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
owens river,river,-118.3819013,37.4100005,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Owens River, Inyo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
legoland california,theme_park,-117.311664211922,33.1278683,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Legoland California, 1, LEGOLAND drive, Carlsbad, San Diego County, California, 92008, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
california surf museum,museum,-121.9533226,36.9742536,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Capitola Historical Museum, 410, Capitola Avenue, Capitola, Santa Cruz County, California, 95010, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
point lobos state reserve,national_park,-121.951020329731,36.51609445,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Point Lobos State Reserve, Sand Hill Trail, Carmel Highlands, Monterey County, California, 93921, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
bear mountain road,residential,-116.8609116,34.2675782,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Bear Mountain Road, Big Bear City, San Bernardino County, California, 92314, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
tecate,administrative,-116.273657068655,32.43593355,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Tecate, Baja California, México","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
sierra nevada mountains,residential,-121.0394625,39.0434692,san francisco,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Oak Mountains Court, Lake of the Pines, Nevada County, California, 95722, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
idyllwild,village,-116.7189074,33.7400209,anaheim,https://www.tripit.com/blog/2016/01/california-driving-distances-and-times.html,anaheim,san francisco,"Idyllwild, Riverside County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
tijuana,city,-116.9641656,32.5008626,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Tijuana, Baja California, México","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pebble beach golf course,golf_course,-121.937790801787,36.56413635,anaheim,http://traveltips.usatoday.com/fun-things-los-angeles-san-francisco-14664.html,anaheim,san francisco,"Pebble Beach Golf Course, Live Oak Meadow Road, Del Monte Forest, Monterey County, California, 93953, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
kettner blvd.,secondary,-117.1698529,32.725143,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Kettner Boulevard, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
ocean beach,region,-117.249321,32.7477784,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Ocean Beach, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
viejas arena,sports_centre,-117.074548235413,32.77380925,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Viejas Arena, Aztec Walk, San Diego, San Diego County, California, 92182, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
mission bay and ocean beach,dog_park,-117.250596092071,32.75540395,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Dog Beach (Ocean Beach), Ocean Beach Bike Path, Old Town, San Diego, San Diego County, California, 92109, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
los angeles union station,station,-118.2342858,34.0558624,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Los Angeles Union Station, LA Union Station Underground Walkway, Naud Junction, Little Tokyo Historic District, LA, Los Angeles County, California, 90012, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
lindbergh field,aerodrome,-117.193463366077,32.73336075,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Diego International Airport, Air Lane, Old Town, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
madonna inn,hotel,-120.674725246222,35.2673282,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Madonna Inn, 100, Madonna Road, San Luis Obispo, San Luis Obispo County, California, 93405, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
madonna inn,hotel,-120.674725246222,35.2673282,anaheim,http://traveltips.usatoday.com/fun-things-los-angeles-san-francisco-14664.html,anaheim,san francisco,"Madonna Inn, 100, Madonna Road, San Luis Obispo, San Luis Obispo County, California, 93405, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
hearst castle,museum,-121.167587299509,35.6853689,anaheim,http://traveltips.usatoday.com/fun-things-los-angeles-san-francisco-14664.html,anaheim,san francisco,"Hearst Castle, 750, Hearst Castle Road, San Simeon, San Luis Obispo County, California, 93452, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
northern san diego county,locality,-117.1545973,32.7349196,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Northern Frontier, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
gilroy gardens,residential,-121.585536992967,37.0288343,anaheim,https://www.quora.com/What-are-some-good-places-to-stop-when-driving-with-children-on-I-5-from-San-Francisco-to-LA-and-back,anaheim,san francisco,"Gilroy Garden, Gilroy, Santa Clara County, California, 95036, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
gaslamp quarter,hamlet,-117.1597028,32.7109444,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Gaslamp Quarter, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
santa nella,hamlet,-122.9666643,38.497135,san francisco,https://www.yelp.com/topic/san-francisco-place-to-eat-off-i-5-between-la-and-sf,anaheim,san francisco,"Santa Nella, Sonoma County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
santa nella,hamlet,-122.9666643,38.497135,san francisco,http://redtri.com/san-francisco/road-trippin-sf-to-l-a-with-kids/,anaheim,san francisco,"Santa Nella, Sonoma County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
santa nella,hamlet,-122.9666643,38.497135,san francisco,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Santa Nella, Sonoma County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
haight ashbury,neighbourhood,-122.4470138,37.7700462,san francisco,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Haight-Ashbury, SF, California, 94117, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
morena blvd,secondary,-117.2209089,32.816795,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Morena Boulevard, Pacific Beach, San Diego, San Diego County, California, 92110, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
la jolla visitor center,information,-117.2377907,32.8735978,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Visitor Information Center, 9500, Gilman Drive, La Jolla Colony, La Jolla, San Diego, San Diego County, California, 92093, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific coast highway,primary,-118.0051687,33.6595127,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific coast highway,primary,-118.0051687,33.6595127,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific coast highway,primary,-118.0051687,33.6595127,anaheim,http://traveltips.usatoday.com/fun-things-los-angeles-san-francisco-14664.html,anaheim,san francisco,"Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific coast highway,primary,-118.0051687,33.6595127,anaheim,http://www.hopper.com/articles/291/five-great-stops-between-los-angeles-and-san-francisco-on-the-pacific-coast-highway,anaheim,san francisco,"Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific coast highway,primary,-118.0051687,33.6595127,anaheim,https://www.tripit.com/blog/2016/01/california-driving-distances-and-times.html,anaheim,san francisco,"Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
yuma,city,-114.475904894941,32.665167,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Yuma, Yuma County, Arizona, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
petco park,stadium,-117.156886653262,32.70717575,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Petco Park, 100, Park Boulevard, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
bay area,region,-122.3558472,37.7884969,anaheim,http://redtri.com/san-francisco/road-trippin-sf-to-l-a-with-kids/,anaheim,san francisco,"San Francisco Bay Area, SF, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
' ocean beach,region,-117.249321,32.7477784,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Ocean Beach, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego metropolitan,unclassified,-117.1585769,32.77689,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Metropolitan Drive, Mission Valley, San Diego, San Diego County, California, 92108, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
buttonwillow,village,-119.474104,35.3997369,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Buttonwillow, Kern County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
los angeles aqueduct,canal,-118.0956309,36.6516297,anaheim,http://redtri.com/san-francisco/road-trippin-sf-to-l-a-with-kids/,anaheim,san francisco,"Los Angeles Aqueduct, Inyo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
los angeles aqueduct,canal,-118.0956309,36.6516297,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Los Angeles Aqueduct, Inyo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
mission beach,hamlet,-117.2525056,32.7827144,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Mission Beach, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
alcatraz,island,-122.422746492409,37.8267283,san francisco,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Alcatraz Island, SF, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
harris ranch,hotel,-120.237368306069,36.2535766,anaheim,https://www.yelp.com/topic/san-francisco-place-to-eat-off-i-5-between-la-and-sf,anaheim,san francisco,"Harris Ranch, West Dorris Avenue, Fresno County, California, 93210, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
harris ranch,hotel,-120.237368306069,36.2535766,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Harris Ranch, West Dorris Avenue, Fresno County, California, 93210, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
harris ranch,hotel,-120.237368306069,36.2535766,anaheim,https://www.quora.com/What-are-some-good-places-to-stop-when-driving-with-children-on-I-5-from-San-Francisco-to-LA-and-back,anaheim,san francisco,"Harris Ranch, West Dorris Avenue, Fresno County, California, 93210, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
tijuana airport,aerodrome,-116.97061411714,32.54157445,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Aeropuerto Internacional General Abelardo L. Rodríguez, Circuito 16 de Septiembre, Tijuana, Baja California, 22444, México","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
ballast point,locality,-118.5054834,33.4306128,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Ballast Point, Two Harbors, Los Angeles County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
springhill suites bakersfield,hotel,-119.049795236274,35.3798357,anaheim,https://www.tripadvisor.com/ShowUserReviews-g32037-d627479-r51783537-SpringHill_Suites_Bakersfield-Bakersfield_California.html,anaheim,san francisco,"SpringHill Suites Bakersfield, Marriott Drive, Bakersfield, Kern County, California, 93301, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
golden gate park,park,-122.482183611177,37.7693681,san francisco,https://www.tripit.com/blog/2016/01/california-driving-distances-and-times.html,anaheim,san francisco,"Golden Gate Park, Overlook Drive, Richmond District, SF, California, 94122, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san simeon,hamlet,-121.1907532,35.6438587,anaheim,http://traveltips.usatoday.com/fun-things-los-angeles-san-francisco-14664.html,anaheim,san francisco,"San Simeon, San Luis Obispo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san simeon,hamlet,-121.1907532,35.6438587,anaheim,http://www.hopper.com/articles/291/five-great-stops-between-los-angeles-and-san-francisco-on-the-pacific-coast-highway,anaheim,san francisco,"San Simeon, San Luis Obispo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san simeon,hamlet,-121.1907532,35.6438587,anaheim,http://www.trippy.com/question/California-Where-to-stay-half-way-between-S-F--and-L-A,anaheim,san francisco,"San Simeon, San Luis Obispo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san simeon,hamlet,-121.1907532,35.6438587,anaheim,https://www.tripadvisor.co.uk/ShowTopic-g32655-i61-k5301561-Between_Los_Angels_and_San_Francisco_where_should_I_stop-Los_Angeles_California.html,anaheim,san francisco,"San Simeon, San Luis Obispo County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
kern river,river,-118.4124188,36.6816956,anaheim,https://www.tripadvisor.com/ShowUserReviews-g32037-d627479-r51783537-SpringHill_Suites_Bakersfield-Bakersfield_California.html,anaheim,san francisco,"Kern River, Tulare County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
lake arrowhead,water,-117.185753981831,34.2592869,anaheim,https://answers.yahoo.com/question/index?qid=20110704001839AA1na4x,anaheim,san francisco,"Lake Arrowhead, Shelter Cove Lane, North Shore, San Bernardino County, California, 92407, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego international airport,aerodrome,-117.193463366077,32.73336075,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Diego International Airport, Air Lane, Old Town, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
mcclellan-palomar airport,aerodrome,-117.281400045984,33.12754605,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"McClellan-Palomar Airport, Aircraft Road, Carlsbad, San Diego County, California, 92011, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
torrey pines state beach,beach,-117.259044437013,32.91754945,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Torrey Pines State Beach, Yucca Point Trail, Del Mar, San Diego, San Diego County, California, 92121, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
roaring camp,residential,-121.5456237,39.0149756,san francisco,https://www.tripadvisor.co.uk/ShowTopic-g32655-i61-k5301561-Between_Los_Angels_and_San_Francisco_where_should_I_stop-Los_Angeles_California.html,anaheim,san francisco,"Roaring Camp, Plumas Lake, Yuba County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
temecula wine country,suburb,-117.0334856,33.5334975,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Temecula Valley Wine Country, Valle de los Caballos, Riverside County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
palomar mountain,hamlet,-116.8786358,33.3228128,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Palomar Mountain, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
arizona,administrative,-111.7632754,34.395342,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Arizona, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san ysidro blvd,suburb,-117.0430812,32.5520013,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"San Ysidro, San Diego, San Diego County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
balboa island,suburb,-117.8920818,33.6064778,anaheim,https://answers.yahoo.com/question/index?qid=20110704001839AA1na4x,anaheim,san francisco,"Balboa Island, Newport Beach, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
pacific northwest,residential,-117.2194385,32.7976084,anaheim,https://www.tripit.com/blog/2016/01/california-driving-distances-and-times.html,anaheim,san francisco,"Northwest, Pacific Beach, San Diego, San Diego County, California, 92109, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
sylmar,suburb,-118.4492147,34.3076252,anaheim,http://gocalifornia.about.com/od/topcalifornia/ss/Los-Angeles-to-San-Francisco-on-I-5.htm,anaheim,san francisco,"Sylmar, LA, Los Angeles County, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
san diego freeway,motorway,-117.1690377,32.7285162,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"San Diego Freeway, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
oceano dunes,beach,-120.6308599,35.10588,anaheim,https://www.tripadvisor.com/ShowTopic-g28926-i29-k190573-Road_trip_from_Anaheim_to_San_Francisco_suggestions-California.html,anaheim,san francisco,"Oceano Dunes, Pier Avenue, Oceano, San Luis Obispo County, California, 93445, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
sf bay area,region,-122.3558472,37.7884969,anaheim,https://www.quora.com/What-are-some-good-places-to-stop-when-driving-with-children-on-I-5-from-San-Francisco-to-LA-and-back,anaheim,san francisco,"San Francisco Bay Area, SF, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
montgomery field,aerodrome,-117.140320448768,32.8149052,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Montgomery Field, John J Montgomery Drive, Mission Valley, San Diego, San Diego County, California, 92123, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
scottsdale,city,-111.8992364,33.5091215,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Scottsdale, Maricopa County, Arizona, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
balboa park | balboa park-hillcrest,park,-117.146580648446,32.7310521,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Balboa Park, Plaza de Balboa, North Park, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
nevada,administrative,-116.8537226,39.5158825,san francisco,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Nevada, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
santa fe depot,station,-117.1698167,32.7167353,anaheim,http://wikitravel.org/en/San_Diego,anaheim,san francisco,"Santa Fe Depot, Martin Luther King Promenade, Hillcrest, San Diego, San Diego County, California, 92101, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
bay area of california,region,-122.3558472,37.7884969,anaheim,https://www.tripadvisor.com/ShowUserReviews-g32037-d627479-r51783537-SpringHill_Suites_Bakersfield-Bakersfield_California.html,anaheim,san francisco,"San Francisco Bay Area, SF, California, United States of America","Anaheim, Orange County, California, United States of America","SF, California, United States of America"
