"subject","type","label","long","long_round","lat","lat_round","comment","abstract"
"http://dbpedia.org/resource/Soda_Springs,_Nevada_County,_California","http://dbpedia.org/resource/Census-designated_place","Soda Springs, Nevada County, California","-120.7891693115234",-120.79,"39.32389068603516",39.32,"Soda Springs (formerly, Summit Valley, Soda Springs Station, Hopkins, Hopkins Springs, and Tinkers Station) is an unincorporated community and census-designated place (CDP) in Nevada County, California, United States. Soda Springs is located 3 miles (4.8 km) west of Donner Pass. The population was 81 at the 2010 census.The Soda Springs Ski Resort is located just off Highway 80 near the Donner Summit.","Soda Springs (formerly, Summit Valley, Soda Springs Station, Hopkins, Hopkins Springs, and Tinkers Station) is an unincorporated community and census-designated place (CDP) in Nevada County, California, United States. Soda Springs is located 3 miles (4.8 km) west of Donner Pass. The population was 81 at the 2010 census. The Soda Springs Ski Resort is located just off Highway 80 near the Donner Summit."
"http://dbpedia.org/resource/Soda_Springs,_Placer_County,_California","http://dbpedia.org/resource/Unincorporated_area","Soda Springs, Placer County, California","-120.3252792358398",-120.33,"39.24722290039062",39.25,"Soda Springs (also, Berkeley Soda Springs and Summit Soda Springs) is an unincorporated community in Placer County, California. Soda Springs is located on the North Fork of the American River, 4 miles (6.4 km) north-northwest of Granite Chief. It lies at an elevation of 6047 feet (1843 m).A resort that operated at Soda Springs burned down in 1898.","Soda Springs (also, Berkeley Soda Springs and Summit Soda Springs) is an unincorporated community in Placer County, California. Soda Springs is located on the North Fork of the American River, 4 miles (6.4 km) north-northwest of Granite Chief. It lies at an elevation of 6047 feet (1843 m). A resort that operated at Soda Springs burned down in 1898."
"http://dbpedia.org/resource/Soda_Springs_(near_Boonville),_Mendocino_County,_California","http://dbpedia.org/resource/Unincorporated_area","Soda Springs (near Boonville), Mendocino County, California","-123.3158340454102",-123.32,"39.02416610717773",39.02,"Soda Springs (also, Soda Spring and Singleys Soda Spring) is an unincorporated community in Mendocino County, California. It is located 5 miles (8 km) northeast of Boonville, at an elevation of 1388 feet (423 m).","Soda Springs (also, Soda Spring and Singleys Soda Spring) is an unincorporated community in Mendocino County, California. It is located 5 miles (8 km) northeast of Boonville, at an elevation of 1388 feet (423 m)."
"http://dbpedia.org/resource/Soda_Springs_(near_Burbeck),_Mendocino_County,_California","http://dbpedia.org/resource/Unincorporated_area","Soda Springs (near Burbeck), Mendocino County, California","-123.4341659545898",-123.43,"39.42277908325195",39.42,"Soda Springs is an unincorporated community in Mendocino County, California. It is located on the California Western Railroad near Burbeck 4.5 miles (7.2 km) west of Willits, at an elevation of 741 feet (226 m).","Soda Springs is an unincorporated community in Mendocino County, California. It is located on the California Western Railroad near Burbeck 4.5 miles (7.2 km) west of Willits, at an elevation of 741 feet (226 m)."
"http://dbpedia.org/resource/Spring_Hill,_California","http://dbpedia.org/resource/Unincorporated_area","Spring Hill, California","-121.0441665649414",-121.04,"39.23249816894531",39.23,"Spring Hill is an unincorporated community in Nevada County, California. Spring Hill is located 1.25 miles (2.0 km) northeast of Grass Valley. It lies at an elevation of 2674 feet (815 m).","Spring Hill is an unincorporated community in Nevada County, California. Spring Hill is located 1.25 miles (2.0 km) northeast of Grass Valley. It lies at an elevation of 2674 feet (815 m)."
"http://dbpedia.org/resource/Stacy,_California","http://dbpedia.org/resource/Unincorporated_area","Stacy, California","-120.0213851928711",-120.02,"40.22999954223633",40.23,"Stacy is an unincorporated community in Lassen County, California. It is located 15 miles (24 km) north-northeast of Doyle, at an elevation of 4016 feet (1224 m).A post office operated at Stacy from 1912 to 1951. The name honors Stacy Spoon.","Stacy is an unincorporated community in Lassen County, California. It is located 15 miles (24 km) north-northeast of Doyle, at an elevation of 4016 feet (1224 m). A post office operated at Stacy from 1912 to 1951. The name honors Stacy Spoon."
"http://dbpedia.org/resource/Stewartville,_California","http://dbpedia.org/resource/Unincorporated_area","Stewartville, California","-121.8486099243164",-121.85,"37.94638824462891",37.95,"Stewartville was an unincorporated place in eastern Contra Costa County, California that is now a ghost town. It was located 6 miles (10 km) northeast of Mount Diablo, at an elevation of 558 feet (170 m). It was a mining town for the nearby coal mines.A post office operated at Stewartville from 1882 to 1902. The place was named for William Stewart, coal mine owner.","Stewartville was an unincorporated place in eastern Contra Costa County, California that is now a ghost town. It was located 6 miles (10 km) northeast of Mount Diablo, at an elevation of 558 feet (170 m). It was a mining town for the nearby coal mines. A post office operated at Stewartville from 1882 to 1902. The place was named for William Stewart, coal mine owner."
"http://dbpedia.org/resource/Tahoe_City,_California","http://dbpedia.org/resource/Unincorporated_area","Tahoe City, California","-120.1388854980469",-120.14,"39.17222213745117",39.17,"Tahoe City (formerly, Tahoe) is an unincorporated community in Placer County, California. Tahoe City is located on Lake Tahoe, 14 miles (22.5 km) southeast of Donner Pass. It lies at an elevation of 6250 feet (1905 m).The site was surveyed in 1863, and Tahoe House was built in 1864. The Tahoe post office opened in 1871, closed for a period in 1896, and changed its name to Tahoe City in 1949. The ZIP Code is 96145. Tahoe City is combined with Sunnyside for census purposes into Sunnyside-Tahoe City census-designated place (CDP).","Tahoe City (formerly, Tahoe) is an unincorporated community in Placer County, California. Tahoe City is located on Lake Tahoe, 14 miles (22.5 km) southeast of Donner Pass. It lies at an elevation of 6250 feet (1905 m). The site was surveyed in 1863, and Tahoe House was built in 1864. The Tahoe post office opened in 1871, closed for a period in 1896, and changed its name to Tahoe City in 1949. The ZIP Code is 96145. Tahoe City is combined with Sunnyside for census purposes into Sunnyside-Tahoe City census-designated place (CDP)."
"http://dbpedia.org/resource/Tenderloin,_San_Francisco","http://dbpedia.org/resource/Neighborhoods_in_San_Francisco","Tenderloin, San Francisco","-122.4166641235352",-122.42,"37.78333282470703",37.78,"The Tenderloin is a neighborhood in downtown San Francisco, California, in the flatlands on the southern slope of Nob Hill, situated between the Union Square shopping district to the northeast and the Civic Center office district to the southwest. It encompasses about 50 square blocks, is a large wedge/triangle in shape (point faces East), and a conservative description has it bounded on the north by Geary Street, on the east by Mason Street, on the south by Market Street and on the west by Van Ness Avenue. The northern boundary with Lower Nob Hill historically has been set at Geary Street.","The Tenderloin is a neighborhood in downtown San Francisco, California, in the flatlands on the southern slope of Nob Hill, situated between the Union Square shopping district to the northeast and the Civic Center office district to the southwest. It encompasses about 50 square blocks, is a large wedge/triangle in shape (point faces East), and a conservative description has it bounded on the north by Geary Street, on the east by Mason Street, on the south by Market Street and on the west by Van Ness Avenue. The northern boundary with Lower Nob Hill historically has been set at Geary Street. The terms ""Tenderloin Heights"" and ""The Tendernob"" refer to the area around the indefinite boundary between the Upper Tenderloin and Lower Nob Hill. The eastern extent, near Union Square, overlaps with the Theater District. Part of the western extent of the Tenderloin, Larkin and Hyde Streets between Turk and O'Farrell, was officially named ""Little Saigon"" by the City of San Francisco."
"http://dbpedia.org/resource/Two_Rivers,_California","http://dbpedia.org/resource/Unincorporated_area","Two Rivers, California","-120.670280456543",-120.67,"39.82305526733398",39.82,"Two Rivers is an unincorporated community in Plumas County, California. It lies at an elevation of 4324 feet (1318 m). Two Rivers is located near where Jamison Creek joins the Middle Fork Feather River, 4 miles (6.4 km) northwest of Blairsden.","Two Rivers is an unincorporated community in Plumas County, California. It lies at an elevation of 4324 feet (1318 m). Two Rivers is located near where Jamison Creek joins the Middle Fork Feather River, 4 miles (6.4 km) northwest of Blairsden."
"http://dbpedia.org/resource/Una,_California","http://dbpedia.org/resource/Unincorporated_area","Una, California","-119.1777801513672",-119.18,"35.42444610595703",35.42,"Una is an unincorporated community in Kern County, California. It is located on the Atchison, Topeka and Santa Fe Railroad 10.5 miles (17 km) west-northwest of Bakersfield, at an elevation of 351 feet (107 m).","Una is an unincorporated community in Kern County, California. It is located on the Atchison, Topeka and Santa Fe Railroad 10.5 miles (17 km) west-northwest of Bakersfield, at an elevation of 351 feet (107 m)."
"http://dbpedia.org/resource/Union_Square,_San_Francisco","http://dbpedia.org/resource/Neighborhoods_in_San_Francisco","Union Square, San Francisco","-122.4075012207031",-122.41,"37.78805541992188",37.79,"Union Square is a 2.6-acre (1.1 ha) public plaza bordered by Geary, Powell, Post and Stockton Streets in downtown San Francisco, California. ""Union Square"" also refers to the central shopping, hotel, and theater district that surrounds the plaza for several blocks. The area got its name because it was once used for rallies and support for the Union Army during the American Civil War, earning its designation as a California Historical Landmark. Today, this one-block plaza and surrounding area is one of the largest collections of department stores, upscale boutiques, gift shops, art galleries, and beauty salons in the United States, making Union Square a major tourist destination, a vital, cosmopolitan gathering place in downtown San Francisco, and one of the world's premier shopping distric","Union Square is a 2.6-acre (1.1 ha) public plaza bordered by Geary, Powell, Post and Stockton Streets in downtown San Francisco, California. ""Union Square"" also refers to the central shopping, hotel, and theater district that surrounds the plaza for several blocks. The area got its name because it was once used for rallies and support for the Union Army during the American Civil War, earning its designation as a California Historical Landmark. Today, this one-block plaza and surrounding area is one of the largest collections of department stores, upscale boutiques, gift shops, art galleries, and beauty salons in the United States, making Union Square a major tourist destination, a vital, cosmopolitan gathering place in downtown San Francisco, and one of the world's premier shopping districts.[citation needed] Grand hotels and small inns, as well as repertory, off-Broadway, and single-act theaters also contribute to the area's dynamic, 24-hour character."
"http://dbpedia.org/resource/Vina,_California","http://dbpedia.org/resource/Census-designated_place","Vina, California","-122.0524978637695",-122.05,"39.93361282348633",39.93,"Vina is a census-designated place (CDP) in Tehama County, California. Vina sits at an elevation of 210 feet (64 m). The 2010 United States census reported Vina's population was 237.Vina is the location of the Roman Catholic Trappist Abbey of New Clairvaux.","Vina is a census-designated place (CDP) in Tehama County, California. Vina sits at an elevation of 210 feet (64 m). The 2010 United States census reported Vina's population was 237. Vina is the location of the Roman Catholic Trappist Abbey of New Clairvaux."
"http://dbpedia.org/resource/Vinton,_California","http://dbpedia.org/resource/Unincorporated_area","Vinton, California","-120.178337097168",-120.18,"39.804443359375",39.80,"Vinton is an unincorporated community in Plumas County, California. It lies at an elevation of 4,947 feet (1,508 m). Vinton is located 2 miles (3.2 km) west of Chilcoot.For census purposes, Vinton is included in the census-designated place (CDP) of Chilcoot-Vinton.The Vinton post office opened in 1897. The name honors Vinton Bowen, daughter of a Sierra Valley Railway official.","Vinton is an unincorporated community in Plumas County, California. It lies at an elevation of 4,947 feet (1,508 m). Vinton is located 2 miles (3.2 km) west of Chilcoot. For census purposes, Vinton is included in the census-designated place (CDP) of Chilcoot-Vinton. The Vinton post office opened in 1897. The name honors Vinton Bowen, daughter of a Sierra Valley Railway official."
"http://dbpedia.org/resource/Virgilia,_California","http://dbpedia.org/resource/Unincorporated_area","Virgilia, California","-121.1055526733398",-121.11,"40.01861190795898",40.02,"Virgilia is an unincorporated community in Plumas County, California. It lies at an elevation of 2782 feet (848 m). Virgilia is located 2 miles (3.2 km) west of Twain.The Virgilia post office operated from 1929 to 1965. The name honors Virgilia Bogue, daughter of railroad executive Virgil Bogue.","Virgilia is an unincorporated community in Plumas County, California. It lies at an elevation of 2782 feet (848 m). Virgilia is located 2 miles (3.2 km) west of Twain. The Virgilia post office operated from 1929 to 1965. The name honors Virgilia Bogue, daughter of railroad executive Virgil Bogue."
"http://dbpedia.org/resource/Virginiatown,_California","http://dbpedia.org/resource/Unincorporated_area","Virginiatown, California","-121.2147216796875",-121.21,"38.90055465698242",38.90,"Virginiatown (formerly, Virginia) is an unincorporated community in Placer County, California. Virginiatown is located on Auburn Ravine, 7.5 miles (12.1 km) west of Auburn. It lies at an elevation of 322 feet (98 m).Virginiatown is California Historical Landmark #400.","Virginiatown (formerly, Virginia) is an unincorporated community in Placer County, California. Virginiatown is located on Auburn Ravine, 7.5 miles (12.1 km) west of Auburn. It lies at an elevation of 322 feet (98 m). Virginiatown is California Historical Landmark #400."
"http://dbpedia.org/resource/Waldo,_Marin_County,_California","http://dbpedia.org/resource/Unincorporated_area","Waldo, Marin County, California","-122.5036087036133",-122.50,"37.87111282348633",37.87,"Waldo is an unincorporated community in Marin County, California. It is located 1.25 miles (2 km) northwest of Sausalito, at an elevation of 23 feet (7 m).","Waldo is an unincorporated community in Marin County, California. It is located 1.25 miles (2 km) northwest of Sausalito, at an elevation of 23 feet (7 m)."
"http://dbpedia.org/resource/Waldo_Junction,_California","http://dbpedia.org/resource/Unincorporated_area","Waldo Junction, California","-121.3091659545898",-121.31,"39.11111068725586",39.11,"Waldo Junction (formerly Waldo and Cabbage Patch) is an unincorporated community in Yuba County, California. It is located on Dry Creek 9.5 miles (15.3 km) northeast of Wheatland, at an elevation of 256 feet (78 m).A post office operated here from 1898 to 1915. Originally called Cabbage Patch in 1852, the name changed to Waldo upon the opening of the post office. The name honors William Waldo, an early settler.","Waldo Junction (formerly Waldo and Cabbage Patch) is an unincorporated community in Yuba County, California. It is located on Dry Creek 9.5 miles (15.3 km) northeast of Wheatland, at an elevation of 256 feet (78 m). A post office operated here from 1898 to 1915. Originally called Cabbage Patch in 1852, the name changed to Waldo upon the opening of the post office. The name honors William Waldo, an early settler."
"http://dbpedia.org/resource/Westville,_California","http://dbpedia.org/resource/Unincorporated_area","Westville, California","-120.6480560302734",-120.65,"39.17499923706055",39.17,"Westville is an unincorporated community in Placer County, California. Westville is located 14 miles (22.5 km) northeast of Foresthill. It lies at an elevation of 5249 feet (1600 m).The Westville post office operated from 1889 to 1919. The name honors the first postmaster, George C. West.","Westville is an unincorporated community in Placer County, California. Westville is located 14 miles (22.5 km) northeast of Foresthill. It lies at an elevation of 5249 feet (1600 m). The Westville post office operated from 1889 to 1919. The name honors the first postmaster, George C. West."
"http://dbpedia.org/resource/White_Horse,_California","http://dbpedia.org/resource/Unincorporated_area","White Horse, California","-121.3983306884766",-121.40,"41.31111145019531",41.31,"White Horse (also, Whitehorse and Kinyon) is an unincorporated community in Modoc County, California. It is located on the former Great Northern Railway Hambone Line, off the Bieber Line, that connected with the McCloud River Railroad. 25 miles (40 km) west-northwest of Adin, 0.7 miles (1.1 km) east of Whitehorse Flat Reservoir and 47 miles (76 km) west-southwest of Alturas, at an elevation of 4423 feet (1348 m).The White Horse post office opened in 1930, changed its name to Kinyon in 1952, and closed in 1964.","White Horse (also, Whitehorse and Kinyon) is an unincorporated community in Modoc County, California. It is located on the former Great Northern Railway Hambone Line, off the Bieber Line, that connected with the McCloud River Railroad. 25 miles (40 km) west-northwest of Adin, 0.7 miles (1.1 km) east of Whitehorse Flat Reservoir and 47 miles (76 km) west-southwest of Alturas, at an elevation of 4423 feet (1348 m). The White Horse post office opened in 1930, changed its name to Kinyon in 1952, and closed in 1964."
"http://dbpedia.org/resource/Jayhawk,_California","http://dbpedia.org/resource/Unincorporated_area","Jayhawk, California","-120.9663925170898",-120.97,"38.73138809204102",38.73,"Jayhawk (formerly, Jay Hawk) is an unincorporated community in El Dorado County, California. It is located 6.5 miles (10 km) southwest of Coloma, at an elevation of 1161 feet (354 m).A post office operated at Jay Hawk from 1860 to 1865.","Jayhawk (formerly, Jay Hawk) is an unincorporated community in El Dorado County, California. It is located 6.5 miles (10 km) southwest of Coloma, at an elevation of 1161 feet (354 m). A post office operated at Jay Hawk from 1860 to 1865."
"http://dbpedia.org/resource/Dutch_Flat,_California","http://dbpedia.org/resource/Census-designated_place","Dutch Flat, California","-120.837776184082",-120.84,"39.20611190795898",39.21,"Dutch Flat (also, Dutchman's Flat, Dutch Charlie's Flat, and Charley's Flat) is a small unincorporated community and census-designated place (CDP) in Placer County, California, United States, about 30 miles (48 km) northeast of Auburn along Interstate 80. It was founded by German immigrants in 1851 and was once one of the richest gold mining locations in California. Dutch Flat is now registered as a California Historical Landmark.The community's ZIP code is 95714 and its area code 530.","Dutch Flat (also, Dutchman's Flat, Dutch Charlie's Flat, and Charley's Flat) is a small unincorporated community and census-designated place (CDP) in Placer County, California, United States, about 30 miles (48 km) northeast of Auburn along Interstate 80. It was founded by German immigrants in 1851 and was once one of the richest gold mining locations in California. Dutch Flat is now registered as a California Historical Landmark. The community's ZIP code is 95714 and its area code 530."
"http://dbpedia.org/resource/Gasquet,_California","http://dbpedia.org/resource/Census-designated_place","Gasquet, California","-123.9694442749023",-123.97,"41.84527587890625",41.85,"Gasquet (pronounced GAS-kee; formerly spelled Guasquet) is a census-designated place 22 mi (35 km) southwest of the Oregon border in Del Norte County, California, and 18 miles (29 km) northeast of Crescent City. As of the 2010 census it had a population of 661. It lies at an elevation of 384 feet (117 m) above sea level. The ZIP code is 95543. Its area code is 707. Gasquet is located in the Smith River National Recreation Area and is reputed to be the rainiest place in California, with an average annual rainfall of 95 inches (2,400 mm).","Gasquet (pronounced GAS-kee; formerly spelled Guasquet) is a census-designated place 22 mi (35 km) southwest of the Oregon border in Del Norte County, California, and 18 miles (29 km) northeast of Crescent City. As of the 2010 census it had a population of 661. It lies at an elevation of 384 feet (117 m) above sea level. The ZIP code is 95543. Its area code is 707. Gasquet is located in the Smith River National Recreation Area and is reputed to be the rainiest place in California, with an average annual rainfall of 95 inches (2,400 mm). A post office operated at Gasquet from 1879 to 1902 and from 1949 to present. The name is in honor of Horace Gasquet, its first postmaster."
"http://dbpedia.org/resource/Lost_Lake_Resort,_California","http://dbpedia.org/resource/Unincorporated_area","Lost Lake Resort, California","-114.4741668701172",-114.47,"34.01222229003906",34.01,"Lost Lake (also known as Lost Lake Resort and Lost Lake Landing) is a desert community located along the west shore of the Colorado River. It also lies along U.S. Route 95 near the northeast extent of Riverside County. Official U.S. Geological Survey feature ID is 245216 and NAD27 coordinates for the community are 34°00′44″N114°28′27″W﻿ / ﻿34.01222°N 114.47417°W. The community lies at the foot of Riverside Mountain, 34°00′49″N114°30′45″W﻿ / ﻿34.01361°N 114.51250°W, with a summit measuring 2,127 feet. The community is named for a lake, Lost Lake, located at 34°01′20″N114°28′21″W﻿ / ﻿34.02222°N 114.47250°W.","Lost Lake (also known as Lost Lake Resort and Lost Lake Landing) is a desert community located along the west shore of the Colorado River. It also lies along U.S. Route 95 near the northeast extent of Riverside County. Official U.S. Geological Survey feature ID is 245216 and NAD27 coordinates for the community are 34°00′44″N114°28′27″W﻿ / ﻿34.01222°N 114.47417°W. The community lies at the foot of Riverside Mountain, 34°00′49″N114°30′45″W﻿ / ﻿34.01361°N 114.51250°W, with a summit measuring 2,127 feet. The community is named for a lake, Lost Lake, located at 34°01′20″N114°28′21″W﻿ / ﻿34.02222°N 114.47250°W. The area has been assigned to part of the 92225 ZIP Code, which it shares with Blythe. The Census Bureau designates this area as rural. The area is part of the Lost Lake Directory Area in area code 760 and is included in the Mojave Desert Air Quality Management District. The State Department of Fish and Game has been studying elf owl populations in the area. This community is part of the Colorado River Indian Reservation (USGS feature 22753). The reservation was established on March 3, 1865. According to the National Geographic Names Database, residents are primarily Hualapai, Yavapai, Navajo, and Hopi."
"http://dbpedia.org/resource/Andersonia,_California","http://dbpedia.org/resource/Unincorporated_area","Andersonia, California","-123.8072204589844",-123.81,"39.97805404663086",39.98,"Andersonia is an unincorporated community in Mendocino County, California. It is located near U.S. Route 101 on the South Fork of the Eel River 1 mile (1.6 km) north-northwest of Piercy, at an elevation of 541 feet (165 m).","Andersonia is an unincorporated community in Mendocino County, California. It is located near U.S. Route 101 on the South Fork of the Eel River 1 mile (1.6 km) north-northwest of Piercy, at an elevation of 541 feet (165 m)."
"http://dbpedia.org/resource/Benito,_California","http://dbpedia.org/resource/Unincorporated_area","Benito, California","-120.4363861083984",-120.44,"36.8216667175293",36.82,"Benito is an unincorporated community in Fresno County, California. It is located on the Southern Pacific Railroad 2.5 miles (4 km) south-southeast of Firebaugh, at an elevation of 161 feet (49 m).","Benito is an unincorporated community in Fresno County, California. It is located on the Southern Pacific Railroad 2.5 miles (4 km) south-southeast of Firebaugh, at an elevation of 161 feet (49 m)."
"http://dbpedia.org/resource/Big_Valley,_Calaveras_County,_California","http://dbpedia.org/resource/Unincorporated_area","Big Valley, Calaveras County, California","-120.4280548095703",-120.43,"38.13194274902344",38.13,"Big Valley is an unincorporated community in Calaveras County, California. It lies at an elevation of 2155 feet (657 m).","Big Valley is an unincorporated community in Calaveras County, California. It lies at an elevation of 2155 feet (657 m)."
"http://dbpedia.org/resource/Clinton,_California","http://dbpedia.org/resource/Unincorporated_area","Clinton, California","-120.6683349609375",-120.67,"38.3761100769043",38.38,"Clinton (formerly, Sarahville, Sarahsville, and Lincoln) is an unincorporated community in Amador County, California. It is located 2.5 miles (4.0 km) south of Pine Grove, at an elevation of 1972 feet (601 m). Clinton was the center of a placer mining community during the 1850s and of quartz mining as late as the 1880s. This town once decided Amador County elections as its votes were always counted last. Clinton is registered as a California Historical Landmark.The townsite is within the boundaries of Pine Grove.A post office operated at Clinton from 1856 to 1859.","Clinton (formerly, Sarahville, Sarahsville, and Lincoln) is an unincorporated community in Amador County, California. It is located 2.5 miles (4.0 km) south of Pine Grove, at an elevation of 1972 feet (601 m). Clinton was the center of a placer mining community during the 1850s and of quartz mining as late as the 1880s. This town once decided Amador County elections as its votes were always counted last. Clinton is registered as a California Historical Landmark. The townsite is within the boundaries of Pine Grove. A post office operated at Clinton from 1856 to 1859."
"http://dbpedia.org/resource/Earp,_California","http://dbpedia.org/resource/Unincorporated_area","Earp, California","-114.3011093139648",-114.30,"34.16500091552734",34.17,"Earp, California is an unincorporated communitiesite in San Bernardino County in the Sonoran Desert close to the California/Arizona state line at the Colorado River in Parker Valley.The town, originally named Drennan in 1910, was renamed Earp in 1929. It was named for famed Old West lawman Wyatt Earp who with his common-law wife, Josephine Sarah Marcus, lived part-time in the area beginning in 1906. Earp staked more than 100 copper and gold mining claims near the base of the Whipple Mountains.:83Unofficial alternate names of the area are listed as Drenna and Drennan.","Earp, California is an unincorporated communitiesite in San Bernardino County in the Sonoran Desert close to the California/Arizona state line at the Colorado River in Parker Valley. The town, originally named Drennan in 1910, was renamed Earp in 1929. It was named for famed Old West lawman Wyatt Earp who with his common-law wife, Josephine Sarah Marcus, lived part-time in the area beginning in 1906. Earp staked more than 100 copper and gold mining claims near the base of the Whipple Mountains.:83 They bought a small cottage in nearby Vidal and lived there during the fall, winter and spring months of 1925 – 1928, while he worked his ""Happy Days"" mines in the Whipple Mountains a few miles north. It was the only permanent residence they owned the entire time they were married. They spent the winters of his last years working the claims but lived in Los Angeles during the summers, where Wyatt died on January 13, 1929. Though the town was never incorporated, the post office near Earp's mining claims at the eastern terminus of Highway 62 near Parker, AZ was renamed ""Wyatt Earp, California"" after Earp's death in 1930 with a ZIP code of 92242. For amusement only there is a tiny cemetery showing the fake grave of Wyatt Earp (his actual grave is in the Hills of Eternity Cemetery in Colma, near San Francisco). The post office is more than 220 miles (350 km) from the county seat in San Bernardino, California is further than any other in the county. The entire region on the California side falls under area code 760. Unofficial alternate names of the area are listed as Drenna and Drennan."
"http://dbpedia.org/resource/Emerald_Bay,_El_Dorado_County,_California","http://dbpedia.org/resource/Unincorporated_area","Emerald Bay, El Dorado County, California","-120.0980529785156",-120.10,"38.95999908447266",38.96,"Emerald Bay, (Washo: Tzatlee tosh,) is an unincorporated community on Lake Tahoe, in El Dorado County, California.The town lies at an elevation of 6,319 feet (1,926 m) in the Sierra Nevada.","Emerald Bay, (Washo: Tzatlee tosh,) is an unincorporated community on Lake Tahoe, in El Dorado County, California. The town lies at an elevation of 6,319 feet (1,926 m) in the Sierra Nevada."
"http://dbpedia.org/resource/Kit_Carson,_California","http://dbpedia.org/resource/Unincorporated_area","Kit Carson, California","-120.1136093139648",-120.11,"38.67083358764648",38.67,"Kit Carson is an unincorporated community in Amador County, California, United States.Kit Carson is located at the north end of Silver Lake in the Eldorado National Forest. It lies at an elevation of 7,287 feet (2,221 m).Kit Carson's first post office was established in 1951. It has the zip code of 95644.The town is named after famous explorer Kit Carson.","Kit Carson is an unincorporated community in Amador County, California, United States. Kit Carson is located at the north end of Silver Lake in the Eldorado National Forest. It lies at an elevation of 7,287 feet (2,221 m). Kit Carson's first post office was established in 1951. It has the zip code of 95644. The town is named after famous explorer Kit Carson."
"http://dbpedia.org/resource/Manzanita,_California","http://dbpedia.org/resource/Unincorporated_area","Manzanita, California","-122.5175018310547",-122.52,"37.88166809082031",37.88,"Manzanita (formerly, Manza Waldo and Manzanita Junction) is an unincorporated community in Marin County, California. Manzanita is also known as the Unincorporated Sausalito Houseboat Community. It is located 6.25 miles (10 km) south of downtown San Rafael, at an elevation of 16 feet (5 m). It is located near Marin City.","Manzanita (formerly, Manza Waldo and Manzanita Junction) is an unincorporated community in Marin County, California. Manzanita is also known as the Unincorporated Sausalito Houseboat Community. It is located 6.25 miles (10 km) south of downtown San Rafael, at an elevation of 16 feet (5 m). It is located near Marin City. The community is in area codes 415 and 628. The community was represented by Third District county supervisor Charles McGlashan until his death in May 2011, after which it has been represented by Kate Sears. There are 400 floating dwellings in 5 marinas. The community has a history of being the drug and sex mecca for Marin County, although that era has largely passed."
"http://dbpedia.org/resource/Paradise_Park,_California","http://dbpedia.org/resource/Census-designated_place","Paradise Park, California","-122.0425033569336",-122.04,"37.00638961791992",37.01,"Paradise Park is a census-designated place (CDP) in Santa Cruz County, California. Paradise Park sits at an elevation of 92 feet (28 m). The 2010 United States census reported Paradise Park's population was 389.Paradise Park is separated from the University of California, Santa Cruz campus by Pogonip Park and Highway 9.","Paradise Park is a census-designated place (CDP) in Santa Cruz County, California. Paradise Park sits at an elevation of 92 feet (28 m). The 2010 United States census reported Paradise Park's population was 389. Paradise Park is separated from the University of California, Santa Cruz campus by Pogonip Park and Highway 9."
"http://dbpedia.org/resource/Piercy,_California","http://dbpedia.org/resource/Unincorporated_area","Piercy, California","-123.795280456543",-123.80,"39.96638870239258",39.97,"Piercy is an unincorporated community in Mendocino County, California. It is located on the South Fork of the Eel River 9 miles (14 km) north-northwest of Leggett, at an elevation of 794 feet (242 m).The first post office at Piercy opened in 1920. The name honors Sam Piercy, who settled there around 1900.","Piercy is an unincorporated community in Mendocino County, California. It is located on the South Fork of the Eel River 9 miles (14 km) north-northwest of Leggett, at an elevation of 794 feet (242 m). The first post office at Piercy opened in 1920. The name honors Sam Piercy, who settled there around 1900."
"http://dbpedia.org/resource/Plumas,_Lassen_County,_California","http://dbpedia.org/resource/Unincorporated_area","Plumas, Lassen County, California","-120.0833358764648",-120.08,"39.75666809082031",39.76,"Plumas is an unincorporated community in Lassen County, California. It is located on the Western Pacific Railroad 2.25 miles (3.6 km) southeast of Beckwourth Pass, at an elevation of 4941 feet (1506 m).","Plumas is an unincorporated community in Lassen County, California. It is located on the Western Pacific Railroad 2.25 miles (3.6 km) southeast of Beckwourth Pass, at an elevation of 4941 feet (1506 m)."
"http://dbpedia.org/resource/Redwood_Village,_San_Diego","http://dbpedia.org/resource/List_of_communities_and_neighborhoods_of_San_Diego","Redwood Village, San Diego","-117.0687103271484",-117.07,"32.74858856201172",32.75,"Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center.","Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center."
"http://dbpedia.org/resource/Redwood_Village,_San_Diego","http://dbpedia.org/resource/List_of_communities_and_neighborhoods_of_San_Diego","Redwood Village, San Diego","-117.0643920898438",-117.06,"32.74858856201172",32.75,"Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center.","Redwood Village is a neighborhood of the Mid-City region of San Diego, California. Formerly known as Darnall, on June 7, 2007, residents voted to change the name of the neighborhood to Redwood Village. Redwood Village is a mostly residential neighborhood, with the exception of the area South of University avenue which is home to the University Square Shopping Center."
